LineId,DateTime,Name,message
777,"[7/19/18, 7:52:05 AM",Divya, Sry as guest anta
778,"[7/21/18, 12:25:50 AM",Divya, Wat dng
779,"[7/21/18, 12:27:34 AM",Tejaswini, Kaali papa
780,"[7/21/18, 12:27:38 AM",Tejaswini, Tv chusthuna
781,"[7/22/18, 11:34:11 PM",Divya, <NASCII>image omitted
782,"[7/22/18, 11:34:12 PM",Divya, <NASCII>image omitted
783,"[7/22/18, 11:34:12 PM",Divya, <NASCII>image omitted
784,"[7/22/18, 11:34:13 PM",Divya, <NASCII>image omitted
785,"[7/22/18, 11:34:14 PM",Divya, <NASCII>image omitted
786,"[7/22/18, 11:34:14 PM",Divya, <NASCII>image omitted
787,"[7/22/18, 11:34:15 PM",Divya, <NASCII>image omitted
788,"[7/22/18, 11:34:15 PM",Divya, <NASCII>image omitted
789,"[7/22/18, 11:34:16 PM",Divya, <NASCII>image omitted
790,"[7/22/18, 11:34:17 PM",Divya, <NASCII>image omitted
791,"[7/22/18, 11:34:17 PM",Divya, <NASCII>image omitted
792,"[7/22/18, 11:34:18 PM",Divya, <NASCII>image omitted
793,"[7/22/18, 11:34:19 PM",Divya, <NASCII>image omitted
794,"[7/22/18, 11:34:19 PM",Divya, <NASCII>image omitted
795,"[7/22/18, 11:34:21 PM",Divya, Itla ochaye cupboards
796,"[7/22/18, 11:54:22 PM",Tejaswini, Frank review evala
797,"[7/22/18, 11:54:31 PM",Tejaswini, Fake review like others evala
798,"[7/22/18, 11:54:34 PM",Tejaswini, <NASCII>
799,"[7/23/18, 12:23:52 AM",Divya, <NASCII>This message was deleted.
800,"[7/23/18, 12:24:11 AM",Divya, <NASCII>This message was deleted.
801,"[7/23/18, 12:57:44 AM",Divya, Asala review ne odhu... Maaku nachi cheyinchukunnam
802,"[7/23/18, 1:25:52 AM",Tejaswini, No kitchen was too gud papa it was Juz like the one I saw in pics <NASCII>
803,"[7/23/18, 1:36:38 AM",Divya, OhhhI thought you didn't lyk..Andhuke cheppadhu anna<NASCII>
804,"[7/23/18, 2:01:42 AM",Tejaswini, I know andhuke ala Start chesa<NASCII> no it<NASCII>s really too gud
805,"[7/23/18, 2:42:05 AM",Divya, Padukoledhaaa
806,"[7/23/18, 2:42:07 AM",Divya, Inkanu
807,"[7/23/18, 4:01:05 AM",Divya, https://youtu.be/dhxO8UHVkcA
808,"[7/23/18, 9:53:10 AM",Tejaswini, Ya chusa ninna nyt
809,"[7/23/18, 10:06:50 AM",Divya, Ohh...nene miss ayyana
810,"[7/24/18, 9:24:50 AM",Divya, <NASCII>video omitted
811,"[7/24/18, 9:25:12 AM",Divya, See how easily kids get addicted to fast foods
812,"[7/24/18, 10:20:11 AM",Tejaswini, Xactly papa wait I will send one video it tells more abt it
813,"[7/24/18, 10:20:31 AM",Tejaswini, <NASCII>video omitted
814,"[7/24/18, 10:48:14 AM",Divya, Yaa...i saw this
815,"[7/25/18, 1:52:09 PM",Divya, <NASCII>image omitted
816,"[7/25/18, 1:54:45 PM",Tejaswini, Hammaya ekada bhane unnaru babu
817,"[7/25/18, 1:55:28 PM",Divya, <NASCII>image omitted
818,"[7/31/18, 9:17:19 AM",Divya, <NASCII>image omitted
819,"[8/5/18, 1:02:15 AM",Divya, <NASCII>Missed voice call
820,"[8/5/18, 1:03:31 AM",Divya, Happy friendship day
821,"[8/5/18, 7:29:04 AM",Divya, <NASCII>image omitted
822,"[8/14/18, 1:57:38 AM",Divya, Hii
823,"[8/24/18, 4:53:12 AM",Tejaswini, Pabbi u dint wish me <NASCII>
824,"[8/24/18, 4:55:32 AM",Divya, U know...i was just about to message u
825,"[9/6/18, 1:33:50 PM",Tejaswini, Pabbi der
826,"[9/6/18, 11:03:04 PM",Divya, Hii ye
827,"[9/7/18, 12:07:19 PM",Tejaswini, Papa der
828,"[9/8/18, 1:11:13 AM",Divya, Back to home ahh
829,"[9/9/18, 1:30:03 PM",Divya, Der
830,"[9/9/18, 1:38:01 PM",Tejaswini, Pabbi
831,"[9/9/18, 1:38:11 PM",Tejaswini, Der But came to saw appartments
832,"[9/9/18, 2:17:11 PM",Divya, Ohh.. kk
833,"[9/9/18, 2:17:18 PM",Divya, Catch u later
834,"[9/10/18, 10:01:46 AM",Tejaswini, Papa der
835,"[9/10/18, 10:02:02 AM",Divya, Haaa...
836,"[9/10/18, 10:02:09 AM",Divya, Bayata unna
837,"[9/10/18, 10:02:16 AM",Divya, Will cal in few mins
838,"[9/10/18, 10:02:42 AM",Tejaswini, K papa
839,"[9/11/18, 1:22:56 AM",Divya, <NASCII>Missed voice call
840,"[9/11/18, 7:13:56 AM",Divya, Der??
841,"[9/16/18, 1:44:52 PM",Tejaswini, Pabbi der
842,"[9/20/18, 4:52:34 AM",Divya, Papa der
843,"[9/23/18, 9:33:01 AM",Tejaswini, Super awsme undi pabbi
844,"[9/23/18, 9:33:08 AM",Tejaswini, House interiors anni
845,"[9/23/18, 9:33:30 AM",Tejaswini, I don<NASCII>t expect mari entha bhaga vasthondi ani I was really good
